transaction_id,customer_id,product_id,transaction_date,amount_paid
T006540,C00889,P004,2025-09-18,49.99
T006541,C00889,P004,2023-11-13,49.99
T006542,C00890,P003,2024-08-21,34.99
T006543,C00890,P003,2024-09-21,34.99
T006544,C00890,P006,2024-11-19,19.99
T006545,C00890,P010,2025-04-24,34.99
T006546,C00890,P010,2024-11-26,34.99
T006547,C00891,P002,2024-11-29,39.99
T006548,C00891,P002,2024-12-29,39.99
T006549,C00891,P002,2025-01-29,39.99
T006550,C00891,P002,2025-02-28,39.99
T006551,C00891,P002,2025-03-28,39.99
T006552,C00891,P002,2025-04-28,39.99
T006553,C00891,P002,2025-05-28,39.99
T006554,C00891,P002,2025-06-28,39.99
T006555,C00891,P002,2025-07-28,39.99
T006556,C00891,P002,2025-08-28,39.99
T006557,C00892,P007,2024-11-05,44.99
T006558,C00892,P007,2024-12-05,44.99
T006559,C00892,P007,2025-01-05,44.99
T006560,C00893,P002,2024-12-06,39.99
T006561,C00893,P002,2025-01-06,39.99
T006562,C00893,P002,2025-02-06,39.99
T006563,C00893,P002,2025-03-06,39.99
T006564,C00893,P002,2025-04-06,39.99
T006565,C00894,P008,2024-04-23,39.99
T006566,C00894,P008,2024-05-23,39.99
T006567,C00894,P008,2024-06-23,39.99
T006568,C00894,P008,2024-07-23,39.99
T006569,C00894,P008,2024-08-23,39.99
T006570,C00894,P008,2024-09-23,39.99
T006571,C00894,P008,2024-10-23,39.99
T006572,C00894,P008,2024-11-23,39.99
T006573,C00894,P008,2024-12-23,39.99
T006574,C00894,P008,2025-01-23,39.99
T006575,C00894,P008,2025-02-23,39.99
T006576,C00894,P008,2025-03-23,39.99
T006577,C00894,P008,2025-04-23,39.99
T006578,C00894,P008,2025-05-23,39.99
T006579,C00894,P008,2025-06-23,39.99
T006580,C00894,P008,2025-07-23,39.99
T006581,C00894,P008,2025-08-23,39.99
T006582,C00895,P006,2025-01-18,19.99
T006583,C00896,P001,2023-12-23,29.99
T006584,C00896,P001,2024-01-23,29.99
T006585,C00896,P001,2024-02-23,29.99
T006586,C00896,P001,2024-03-23,29.99
T006587,C00896,P001,2024-04-23,29.99
T006588,C00896,P001,2024-05-23,29.99
T006589,C00896,P001,2024-06-23,29.99
T006590,C00896,P001,2024-07-23,29.99
T006591,C00896,P001,2024-08-23,29.99
T006592,C00896,P001,2024-09-23,29.99
T006593,C00896,P001,2024-10-23,29.99
T006594,C00896,P001,2024-11-23,29.99
T006595,C00896,P001,2024-12-23,29.99
T006596,C00896,P001,2025-01-23,29.99
T006597,C00896,P001,2025-02-23,29.99
T006598,C00896,P001,2025-03-23,29.99
T006599,C00896,P001,2025-04-23,29.99
T006600,C00896,P001,2025-05-23,29.99
T006601,C00896,P001,2025-06-23,29.99
T006602,C00896,P001,2025-07-23,29.99
T006603,C00896,P001,2025-08-23,29.99
T006604,C00897,P001,2025-02-15,29.99
T006605,C00897,P001,2025-03-15,29.99
T006606,C00897,P001,2025-04-15,29.99
T006607,C00897,P001,2025-05-15,29.99
T006608,C00897,P001,2025-06-15,29.99
T006609,C00897,P001,2025-07-15,29.99
T006610,C00897,P001,2025-08-15,29.99
T006611,C00897,P001,2025-09-15,29.99
T006612,C00898,P002,2024-03-13,39.99
T006613,C00898,P002,2024-04-13,39.99
T006614,C00898,P002,2024-05-13,39.99
T006615,C00898,P002,2024-06-13,39.99
T006616,C00898,P002,2024-07-13,39.99
T006617,C00898,P002,2024-08-13,39.99
T006618,C00898,P002,2024-09-13,39.99
T006619,C00898,P002,2024-10-13,39.99
T006620,C00898,P002,2024-11-13,39.99
T006621,C00898,P002,2024-12-13,39.99
T006622,C00899,P001,2025-03-02,29.99
T006623,C00899,P001,2025-04-02,29.99
T006624,C00899,P001,2025-05-02,29.99
T006625,C00899,P001,2025-06-02,29.99
T006626,C00899,P001,2025-07-02,29.99
T006627,C00899,P001,2025-08-02,29.99
T006628,C00899,P001,2025-09-02,29.99
T006629,C00899,P009,2025-05-27,29.99
T006630,C00900,P003,2023-12-21,34.99
T006631,C00900,P009,2024-11-20,29.99
T006632,C00900,P005,2025-06-09,59.99
T006633,C00900,P010,2025-07-14,34.99
T006634,C00901,P003,2024-04-03,34.99
T006635,C00901,P003,2024-05-03,34.99
T006636,C00901,P003,2024-06-03,34.99
T006637,C00901,P003,2024-07-03,34.99
T006638,C00901,P003,2024-08-03,34.99
T006639,C00901,P003,2024-09-03,34.99
T006640,C00901,P003,2024-10-03,34.99
T006641,C00901,P003,2024-11-03,34.99
T006642,C00901,P003,2024-12-03,34.99
T006643,C00901,P003,2025-01-03,34.99
T006644,C00901,P003,2025-02-03,34.99
T006645,C00902,P008,2024-04-15,39.99
T006646,C00902,P008,2024-05-15,39.99
T006647,C00902,P008,2024-06-15,39.99
T006648,C00902,P008,2024-07-15,39.99
T006649,C00902,P008,2024-08-15,39.99
T006650,C00902,P008,2024-09-15,39.99
T006651,C00902,P008,2024-10-15,39.99
T006652,C00902,P008,2024-11-15,39.99
T006653,C00902,P008,2024-12-15,39.99
T006654,C00902,P008,2025-01-15,39.99
T006655,C00903,P007,2023-11-24,44.99
T006656,C00903,P007,2023-12-24,44.99
T006657,C00903,P007,2024-01-24,44.99
T006658,C00903,P007,2024-02-24,44.99
T006659,C00903,P007,2024-03-24,44.99
T006660,C00903,P007,2024-04-24,44.99
T006661,C00903,P007,2024-05-24,44.99
T006662,C00903,P007,2024-06-24,44.99
T006663,C00903,P007,2024-07-24,44.99
T006664,C00903,P007,2024-08-24,44.99
T006665,C00903,P007,2024-09-24,44.99
T006666,C00903,P007,2024-10-24,44.99
T006667,C00903,P007,2024-11-24,44.99
T006668,C00903,P007,2024-12-24,44.99
T006669,C00903,P007,2025-01-24,44.99
T006670,C00903,P007,2025-02-24,44.99
T006671,C00903,P007,2025-03-24,44.99
T006672,C00903,P007,2025-04-24,44.99
T006673,C00903,P007,2025-05-24,44.99
T006674,C00903,P007,2025-06-24,44.99
T006675,C00903,P007,2025-07-24,44.99
T006676,C00903,P007,2025-08-24,44.99
T006677,C00905,P003,2024-05-15,34.99
T006678,C00905,P003,2024-06-15,34.99
T006679,C00905,P003,2024-07-15,34.99
T006680,C00905,P003,2024-08-15,34.99
T006681,C00905,P003,2024-09-15,34.99
T006682,C00905,P003,2024-10-15,34.99
T006683,C00905,P003,2024-11-15,34.99
T006684,C00905,P003,2024-12-15,34.99
T006685,C00905,P003,2025-01-15,34.99
T006686,C00905,P003,2025-02-15,34.99
T006687,C00905,P003,2025-03-15,34.99
T006688,C00905,P003,2025-04-15,34.99
T006689,C00905,P003,2025-05-15,34.99
T006690,C00905,P003,2025-06-15,34.99
T006691,C00905,P003,2025-07-15,34.99
T006692,C00905,P003,2025-08-15,34.99
T006693,C00905,P003,2025-09-15,34.99
T006694,C00906,P007,2025-08-12,44.99
T006695,C00906,P007,2025-09-12,44.99
T006696,C00907,P001,2024-11-11,29.99
T006697,C00907,P001,2024-12-11,29.99
T006698,C00907,P001,2025-01-11,29.99
T006699,C00907,P001,2025-02-11,29.99
T006700,C00907,P001,2025-03-11,29.99
T006701,C00907,P001,2025-04-11,29.99
T006702,C00907,P001,2025-05-11,29.99
T006703,C00907,P001,2025-06-11,29.99
T006704,C00907,P001,2025-07-11,29.99
T006705,C00907,P001,2025-08-11,29.99
T006706,C00907,P001,2025-09-11,29.99
T006707,C00908,P002,2023-11-14,39.99
T006708,C00908,P002,2023-12-14,39.99
T006709,C00908,P002,2024-01-14,39.99
T006710,C00908,P002,2024-02-14,39.99
T006711,C00908,P002,2024-03-14,39.99
T006712,C00908,P002,2024-04-14,39.99
T006713,C00908,P002,2024-05-14,39.99
T006714,C00908,P002,2024-06-14,39.99
T006715,C00908,P002,2024-07-14,39.99
T006716,C00908,P002,2024-08-14,39.99
T006717,C00908,P002,2024-09-14,39.99
T006718,C00908,P002,2024-10-14,39.99
T006719,C00908,P002,2024-11-14,39.99
T006720,C00908,P002,2024-12-14,39.99
T006721,C00908,P002,2025-01-14,39.99
T006722,C00908,P002,2025-02-14,39.99
T006723,C00908,P002,2025-03-14,39.99
T006724,C00908,P002,2025-04-14,39.99
T006725,C00908,P002,2025-05-14,39.99
T006726,C00908,P002,2025-06-14,39.99
T006727,C00908,P002,2025-07-14,39.99
T006728,C00908,P002,2025-08-14,39.99
T006729,C00908,P002,2025-09-14,39.99
T006730,C00912,P007,2024-03-09,44.99
T006731,C00912,P007,2024-04-09,44.99
T006732,C00912,P007,2024-05-09,44.99
T006733,C00912,P007,2024-06-09,44.99
T006734,C00912,P007,2024-07-09,44.99
T006735,C00912,P007,2024-08-09,44.99
T006736,C00912,P007,2024-09-09,44.99
T006737,C00912,P007,2024-10-09,44.99
T006738,C00912,P007,2024-11-09,44.99
T006739,C00912,P007,2024-12-09,44.99
T006740,C00912,P007,2025-01-09,44.99
T006741,C00912,P007,2025-02-09,44.99
T006742,C00912,P007,2025-03-09,44.99
T006743,C00912,P007,2025-04-09,44.99
T006744,C00912,P007,2025-05-09,44.99
T006745,C00912,P007,2025-06-09,44.99
T006746,C00912,P007,2025-07-09,44.99
T006747,C00912,P007,2025-08-09,44.99
T006748,C00912,P007,2025-09-09,44.99
T006749,C00914,P007,2025-05-03,44.99
T006750,C00914,P007,2025-06-03,44.99
T006751,C00914,P007,2025-07-03,44.99
T006752,C00914,P007,2025-08-03,44.99
T006753,C00914,P007,2025-09-03,44.99
T006754,C00915,P002,2024-06-30,39.99
T006755,C00915,P002,2024-07-30,39.99
T006756,C00917,P001,2025-01-29,29.99
T006757,C00917,P001,2025-02-28,29.99
T006758,C00917,P001,2025-03-28,29.99
T006759,C00917,P001,2025-04-28,29.99
T006760,C00917,P001,2025-05-28,29.99
T006761,C00917,P001,2025-06-28,29.99
T006762,C00917,P001,2025-07-28,29.99
T006763,C00917,P001,2025-08-28,29.99
T006764,C00918,P004,2025-09-04,49.99
T006765,C00919,P002,2023-11-16,39.99
T006766,C00919,P002,2023-12-16,39.99
T006767,C00919,P002,2024-01-16,39.99
T006768,C00919,P002,2024-02-16,39.99
T006769,C00919,P002,2024-03-16,39.99
T006770,C00919,P002,2024-04-16,39.99
T006771,C00919,P002,2024-05-16,39.99
T006772,C00919,P002,2024-06-16,39.99
T006773,C00919,P002,2024-07-16,39.99
T006774,C00919,P002,2024-08-16,39.99
T006775,C00919,P002,2024-09-16,39.99
T006776,C00919,P002,2024-10-16,39.99
T006777,C00919,P002,2024-11-16,39.99
T006778,C00919,P002,2024-12-16,39.99
T006779,C00919,P002,2025-01-16,39.99
T006780,C00919,P002,2025-02-16,39.99
T006781,C00919,P002,2025-03-16,39.99
T006782,C00919,P002,2025-04-16,39.99
T006783,C00919,P002,2025-05-16,39.99
T006784,C00919,P002,2025-06-16,39.99
T006785,C00919,P002,2025-07-16,39.99
T006786,C00919,P002,2025-08-16,39.99
T006787,C00919,P002,2025-09-16,39.99
T006788,C00920,P008,2024-03-06,39.99
T006789,C00920,P008,2024-04-06,39.99
T006790,C00920,P008,2024-05-06,39.99
T006791,C00920,P008,2024-06-06,39.99
T006792,C00920,P008,2024-07-06,39.99
T006793,C00920,P008,2024-08-06,39.99
T006794,C00920,P008,2024-09-06,39.99
T006795,C00920,P008,2024-10-06,39.99
T006796,C00920,P008,2024-11-06,39.99
T006797,C00920,P008,2024-12-06,39.99
T006798,C00920,P008,2025-01-06,39.99
T006799,C00920,P008,2025-02-06,39.99
T006800,C00920,P008,2025-03-06,39.99
T006801,C00920,P008,2025-04-06,39.99
T006802,C00920,P008,2025-05-06,39.99
T006803,C00920,P008,2025-06-06,39.99
T006804,C00920,P008,2025-07-06,39.99
T006805,C00920,P008,2025-08-06,39.99
T006806,C00920,P008,2025-09-06,39.99
T006807,C00921,P003,2024-01-19,34.99
T006808,C00921,P003,2024-02-19,34.99
T006809,C00921,P003,2024-03-19,34.99
T006810,C00921,P003,2024-04-19,34.99
T006811,C00921,P003,2024-05-19,34.99
T006812,C00921,P003,2024-06-19,34.99
T006813,C00921,P003,2024-07-19,34.99
T006814,C00921,P003,2024-08-19,34.99
T006815,C00921,P003,2024-09-19,34.99
T006816,C00921,P003,2024-10-19,34.99
T006817,C00921,P003,2024-11-19,34.99
T006818,C00921,P003,2024-12-19,34.99
T006819,C00921,P003,2025-01-19,34.99
T006820,C00921,P003,2025-02-19,34.99
T006821,C00921,P003,2025-03-19,34.99
T006822,C00921,P003,2025-04-19,34.99
T006823,C00921,P003,2025-05-19,34.99
T006824,C00921,P003,2025-06-19,34.99
T006825,C00921,P003,2025-07-19,34.99
T006826,C00921,P003,2025-08-19,34.99
T006827,C00921,P003,2025-09-19,34.99
T006828,C00922,P008,2023-10-22,39.99
T006829,C00922,P008,2023-11-22,39.99
T006830,C00922,P008,2023-12-22,39.99
T006831,C00922,P008,2024-01-22,39.99
T006832,C00922,P008,2024-02-22,39.99
T006833,C00922,P008,2024-03-22,39.99
T006834,C00922,P008,2024-04-22,39.99
T006835,C00922,P008,2024-05-22,39.99
T006836,C00922,P008,2024-06-22,39.99
T006837,C00923,P001,2025-07-27,29.99
T006838,C00923,P001,2025-08-27,29.99
T006839,C00925,P002,2025-04-07,39.99
T006840,C00925,P002,2025-05-07,39.99
T006841,C00925,P002,2025-06-07,39.99
T006842,C00925,P002,2025-07-07,39.99
T006843,C00925,P002,2025-08-07,39.99
T006844,C00925,P002,2025-09-07,39.99
T006845,C00925,P005,2025-05-31,59.99
T006846,C00925,P010,2025-09-11,34.99
T006847,C00928,P007,2024-08-25,44.99
T006848,C00928,P007,2024-09-25,44.99
T006849,C00928,P007,2024-10-25,44.99
T006850,C00928,P007,2024-11-25,44.99
T006851,C00928,P007,2024-12-25,44.99
T006852,C00928,P007,2025-01-25,44.99
T006853,C00928,P007,2025-02-25,44.99
T006854,C00928,P007,2025-03-25,44.99
T006855,C00928,P007,2025-04-25,44.99
T006856,C00928,P007,2025-05-25,44.99
T006857,C00928,P007,2025-06-25,44.99
T006858,C00929,P001,2025-08-01,29.99
T006859,C00929,P001,2025-09-01,29.99
T006860,C00931,P003,2025-01-12,34.99
T006861,C00931,P003,2025-02-12,34.99
T006862,C00931,P003,2025-03-12,34.99
T006863,C00931,P003,2025-04-12,34.99
T006864,C00931,P003,2025-05-12,34.99
T006865,C00931,P003,2025-06-12,34.99
T006866,C00931,P003,2025-07-12,34.99
T006867,C00931,P003,2025-08-12,34.99
T006868,C00931,P003,2025-09-12,34.99
T006869,C00934,P008,2025-04-03,39.99
T006870,C00934,P008,2025-05-03,39.99
T006871,C00934,P008,2025-06-03,39.99
T006872,C00934,P008,2025-07-03,39.99
T006873,C00934,P008,2025-08-03,39.99
T006874,C00934,P008,2025-09-03,39.99
T006875,C00935,P001,2023-10-25,29.99
T006876,C00935,P001,2023-11-25,29.99
T006877,C00935,P001,2023-12-25,29.99
T006878,C00935,P001,2024-01-25,29.99
T006879,C00935,P001,2024-02-25,29.99
T006880,C00935,P001,2024-03-25,29.99
T006881,C00935,P001,2024-04-25,29.99
T006882,C00935,P001,2024-05-25,29.99
T006883,C00935,P001,2024-06-25,29.99
T006884,C00935,P001,2024-07-25,29.99
T006885,C00936,P003,2024-02-21,34.99
T006886,C00936,P003,2024-03-21,34.99
T006887,C00936,P003,2024-04-21,34.99
T006888,C00937,P008,2024-12-06,39.99
T006889,C00937,P008,2025-01-06,39.99
T006890,C00937,P008,2025-02-06,39.99
T006891,C00939,P001,2025-06-05,29.99
T006892,C00939,P001,2025-07-05,29.99
T006893,C00939,P001,2025-08-05,29.99
T006894,C00939,P001,2025-09-05,29.99
T006895,C00940,P001,2024-12-26,29.99
T006896,C00940,P001,2025-01-26,29.99
T006897,C00940,P001,2025-02-26,29.99
T006898,C00940,P001,2025-03-26,29.99
T006899,C00940,P001,2025-04-26,29.99
T006900,C00940,P001,2025-05-26,29.99
T006901,C00940,P001,2025-06-26,29.99
T006902,C00940,P001,2025-07-26,29.99
T006903,C00940,P001,2025-08-26,29.99
T006904,C00941,P007,2025-05-11,44.99
T006905,C00941,P007,2025-06-11,44.99
T006906,C00941,P007,2025-07-11,44.99
T006907,C00941,P007,2025-08-11,44.99
T006908,C00941,P007,2025-09-11,44.99
T006909,C00942,P003,2025-07-11,34.99
T006910,C00942,P003,2025-08-11,34.99
T006911,C00942,P003,2025-09-11,34.99
T006912,C00943,P001,2024-05-20,29.99
T006913,C00943,P001,2024-06-20,29.99
T006914,C00943,P001,2024-07-20,29.99
T006915,C00943,P001,2024-08-20,29.99
T006916,C00943,P001,2024-09-20,29.99
T006917,C00943,P001,2024-10-20,29.99
T006918,C00943,P001,2024-11-20,29.99
T006919,C00943,P001,2024-12-20,29.99
T006920,C00943,P001,2025-01-20,29.99
T006921,C00943,P001,2025-02-20,29.99
T006922,C00943,P001,2025-03-20,29.99
T006923,C00943,P001,2025-04-20,29.99
T006924,C00943,P001,2025-05-20,29.99
T006925,C00943,P001,2025-06-20,29.99
T006926,C00943,P001,2025-07-20,29.99
T006927,C00943,P001,2025-08-20,29.99
T006928,C00943,P001,2025-09-20,29.99
T006929,C00944,P003,2024-07-27,34.99
T006930,C00944,P003,2024-08-27,34.99
T006931,C00944,P003,2024-09-27,34.99
T006932,C00944,P003,2024-10-27,34.99
T006933,C00944,P003,2024-11-27,34.99
T006934,C00944,P003,2024-12-27,34.99
T006935,C00944,P003,2025-01-27,34.99
T006936,C00944,P003,2025-02-27,34.99
T006937,C00945,P007,2024-12-12,44.99
T006938,C00945,P007,2025-01-12,44.99
T006939,C00945,P007,2025-02-12,44.99
T006940,C00945,P007,2025-03-12,44.99
T006941,C00946,P002,2025-03-19,39.99
T006942,C00946,P002,2025-04-19,39.99
T006943,C00946,P002,2025-05-19,39.99
T006944,C00946,P002,2025-06-19,39.99
T006945,C00946,P002,2025-07-19,39.99
T006946,C00946,P002,2025-08-19,39.99
T006947,C00946,P002,2025-09-19,39.99
T006948,C00949,P003,2024-09-11,34.99
T006949,C00949,P003,2024-10-11,34.99
T006950,C00949,P003,2024-11-11,34.99
T006951,C00949,P003,2024-12-11,34.99
T006952,C00949,P003,2025-01-11,34.99
T006953,C00949,P003,2025-02-11,34.99
T006954,C00949,P003,2025-03-11,34.99
T006955,C00949,P003,2025-04-11,34.99
T006956,C00949,P003,2025-05-11,34.99
T006957,C00949,P003,2025-06-11,34.99
T006958,C00949,P003,2025-07-11,34.99
T006959,C00949,P003,2025-08-11,34.99
T006960,C00949,P003,2025-09-11,34.99
T006961,C00950,P003,2024-04-05,34.99
T006962,C00950,P003,2024-05-05,34.99
T006963,C00950,P003,2024-06-05,34.99
T006964,C00950,P003,2024-07-05,34.99
T006965,C00950,P003,2024-08-05,34.99
T006966,C00950,P003,2024-09-05,34.99
T006967,C00950,P003,2024-10-05,34.99
T006968,C00950,P003,2024-11-05,34.99
T006969,C00950,P003,2024-12-05,34.99
T006970,C00950,P003,2025-01-05,34.99
T006971,C00950,P003,2025-02-05,34.99
T006972,C00950,P003,2025-03-05,34.99
T006973,C00950,P003,2025-04-05,34.99
T006974,C00950,P003,2025-05-05,34.99
T006975,C00950,P003,2025-06-05,34.99
T006976,C00950,P003,2025-07-05,34.99
T006977,C00950,P003,2025-08-05,34.99
T006978,C00950,P003,2025-09-05,34.99
T006979,C00951,P003,2025-08-20,34.99
T006980,C00951,P003,2025-09-20,34.99
T006981,C00953,P002,2024-05-22,39.99
T006982,C00953,P002,2024-06-22,39.99
T006983,C00953,P002,2024-07-22,39.99
T006984,C00953,P002,2024-08-22,39.99
T006985,C00953,P002,2024-09-22,39.99
T006986,C00953,P002,2024-10-22,39.99
T006987,C00953,P002,2024-11-22,39.99
T006988,C00953,P002,2024-12-22,39.99
T006989,C00953,P002,2025-01-22,39.99
T006990,C00953,P002,2025-02-22,39.99
T006991,C00953,P002,2025-03-22,39.99
T006992,C00953,P002,2025-04-22,39.99
T006993,C00953,P002,2025-05-22,39.99
T006994,C00953,P002,2025-06-22,39.99
T006995,C00953,P002,2025-07-22,39.99
T006996,C00953,P002,2025-08-22,39.99
T006997,C00956,P002,2025-05-02,39.99
T006998,C00956,P002,2025-06-02,39.99
T006999,C00956,P002,2025-07-02,39.99
T007000,C00956,P002,2025-08-02,39.99
T007001,C00956,P002,2025-09-02,39.99
T007002,C00957,P008,2023-10-27,39.99
T007003,C00957,P008,2023-11-27,39.99
T007004,C00957,P008,2023-12-27,39.99
T007005,C00957,P008,2024-01-27,39.99
T007006,C00957,P008,2024-02-27,39.99
T007007,C00957,P008,2024-03-27,39.99
T007008,C00960,P007,2024-11-05,44.99
T007009,C00960,P007,2024-12-05,44.99
T007010,C00960,P007,2025-01-05,44.99
T007011,C00960,P007,2025-02-05,44.99
T007012,C00960,P007,2025-03-05,44.99
T007013,C00960,P007,2025-04-05,44.99
T007014,C00960,P007,2025-05-05,44.99
T007015,C00960,P007,2025-06-05,44.99
T007016,C00960,P007,2025-07-05,44.99
T007017,C00960,P010,2025-06-20,34.99
T007018,C00960,P006,2024-11-19,19.99
T007019,C00960,P009,2024-11-29,29.99
T007020,C00961,P009,2025-07-01,29.99
T007021,C00961,P006,2025-09-08,19.99
T007022,C00962,P006,2025-03-01,19.99
T007023,C00962,P004,2025-01-29,49.99
T007024,C00962,P004,2025-04-23,49.99
T007025,C00963,P007,2025-09-11,44.99
T007026,C00965,P008,2025-01-12,39.99
T007027,C00965,P008,2025-02-12,39.99
T007028,C00965,P008,2025-03-12,39.99
T007029,C00965,P008,2025-04-12,39.99
T007030,C00965,P008,2025-05-12,39.99
T007031,C00965,P008,2025-06-12,39.99
T007032,C00965,P008,2025-07-12,39.99
T007033,C00965,P008,2025-08-12,39.99
T007034,C00965,P008,2025-09-12,39.99
T007035,C00966,P001,2024-12-14,29.99
T007036,C00966,P001,2025-01-14,29.99
T007037,C00966,P001,2025-02-14,29.99
T007038,C00966,P001,2025-03-14,29.99
T007039,C00966,P001,2025-04-14,29.99
T007040,C00966,P001,2025-05-14,29.99
T007041,C00966,P001,2025-06-14,29.99
T007042,C00966,P001,2025-07-14,29.99
T007043,C00966,P001,2025-08-14,29.99
T007044,C00966,P001,2025-09-14,29.99
T007045,C00966,P006,2025-02-17,19.99
T007046,C00966,P006,2025-08-28,19.99
T007047,C00966,P009,2025-03-23,29.99
T007048,C00967,P008,2025-04-10,39.99
T007049,C00967,P008,2025-05-10,39.99
T007050,C00967,P008,2025-06-10,39.99
T007051,C00967,P008,2025-07-10,39.99
T007052,C00967,P008,2025-08-10,39.99
T007053,C00967,P008,2025-09-10,39.99
T007054,C00967,P004,2025-09-05,49.99
T007055,C00967,P004,2025-08-07,49.99
T007056,C00967,P010,2025-06-10,34.99
T007057,C00969,P001,2024-10-21,29.99
T007058,C00969,P001,2024-11-21,29.99
T007059,C00969,P001,2024-12-21,29.99
T007060,C00969,P001,2025-01-21,29.99
T007061,C00969,P001,2025-02-21,29.99
T007062,C00969,P001,2025-03-21,29.99
T007063,C00969,P001,2025-04-21,29.99
T007064,C00969,P001,2025-05-21,29.99
T007065,C00969,P001,2025-06-21,29.99
T007066,C00969,P001,2025-07-21,29.99
T007067,C00969,P001,2025-08-21,29.99
T007068,C00969,P001,2025-09-21,29.99
T007069,C00969,P009,2025-02-23,29.99
T007070,C00969,P005,2025-06-03,59.99
T007071,C00969,P006,2025-08-01,19.99
T007072,C00970,P004,2025-08-28,49.99
T007073,C00971,P007,2024-10-06,44.99
T007074,C00973,P003,2024-08-25,34.99
T007075,C00973,P003,2024-09-25,34.99
T007076,C00973,P003,2024-10-25,34.99
T007077,C00973,P003,2024-11-25,34.99
T007078,C00973,P003,2024-12-25,34.99
T007079,C00973,P003,2025-01-25,34.99
T007080,C00973,P003,2025-02-25,34.99
T007081,C00973,P003,2025-03-25,34.99
T007082,C00973,P003,2025-04-25,34.99
T007083,C00973,P003,2025-05-25,34.99
T007084,C00973,P003,2025-06-25,34.99
T007085,C00973,P003,2025-07-25,34.99
T007086,C00973,P003,2025-08-25,34.99
T007087,C00974,P003,2025-01-13,34.99
T007088,C00974,P003,2025-02-13,34.99
T007089,C00974,P003,2025-03-13,34.99
T007090,C00974,P003,2025-04-13,34.99
T007091,C00974,P003,2025-05-13,34.99
T007092,C00974,P003,2025-06-13,34.99
T007093,C00974,P003,2025-07-13,34.99
T007094,C00974,P003,2025-08-13,34.99
T007095,C00974,P003,2025-09-13,34.99
T007096,C00976,P008,2024-04-30,39.99
T007097,C00976,P008,2024-05-30,39.99
T007098,C00976,P008,2024-06-30,39.99
T007099,C00976,P008,2024-07-30,39.99
T007100,C00976,P008,2024-08-30,39.99
T007101,C00976,P008,2024-09-30,39.99
T007102,C00977,P002,2025-01-05,39.99
T007103,C00977,P002,2025-02-05,39.99
T007104,C00977,P002,2025-03-05,39.99
T007105,C00977,P002,2025-04-05,39.99
T007106,C00977,P002,2025-05-05,39.99
T007107,C00977,P002,2025-06-05,39.99
T007108,C00977,P002,2025-07-05,39.99
T007109,C00977,P002,2025-08-05,39.99
T007110,C00977,P002,2025-09-05,39.99
T007111,C00977,P005,2025-08-18,59.99
T007112,C00977,P005,2025-05-02,59.99
T007113,C00978,P008,2024-02-20,39.99
T007114,C00978,P008,2024-03-20,39.99
T007115,C00978,P008,2024-04-20,39.99
T007116,C00978,P008,2024-05-20,39.99
T007117,C00979,P002,2025-06-15,39.99
T007118,C00979,P002,2025-07-15,39.99
T007119,C00979,P002,2025-08-15,39.99
T007120,C00979,P002,2025-09-15,39.99
T007121,C00979,P004,2025-06-21,49.99
T007122,C00979,P009,2025-06-22,29.99
T007123,C00980,P001,2024-08-11,29.99
T007124,C00980,P001,2024-09-11,29.99
T007125,C00980,P001,2024-10-11,29.99
T007126,C00980,P001,2024-11-11,29.99
T007127,C00980,P001,2024-12-11,29.99
T007128,C00980,P001,2025-01-11,29.99
T007129,C00980,P001,2025-02-11,29.99
T007130,C00980,P001,2025-03-11,29.99
T007131,C00980,P001,2025-04-11,29.99
T007132,C00980,P001,2025-05-11,29.99
T007133,C00980,P001,2025-06-11,29.99
T007134,C00980,P001,2025-07-11,29.99
T007135,C00980,P001,2025-08-11,29.99
T007136,C00980,P001,2025-09-11,29.99
T007137,C00981,P001,2023-12-21,29.99
T007138,C00981,P001,2024-01-21,29.99
T007139,C00981,P001,2024-02-21,29.99
T007140,C00981,P001,2024-03-21,29.99
T007141,C00981,P001,2024-04-21,29.99
T007142,C00981,P001,2024-05-21,29.99
T007143,C00981,P001,2024-06-21,29.99
T007144,C00981,P001,2024-07-21,29.99
T007145,C00981,P001,2024-08-21,29.99
T007146,C00981,P001,2024-09-21,29.99
T007147,C00981,P001,2024-10-21,29.99
T007148,C00981,P001,2024-11-21,29.99
T007149,C00981,P001,2024-12-21,29.99
T007150,C00981,P001,2025-01-21,29.99
T007151,C00981,P001,2025-02-21,29.99
T007152,C00981,P001,2025-03-21,29.99
T007153,C00981,P001,2025-04-21,29.99
T007154,C00981,P001,2025-05-21,29.99
T007155,C00981,P001,2025-06-21,29.99
T007156,C00981,P001,2025-07-21,29.99
T007157,C00981,P001,2025-08-21,29.99
T007158,C00981,P001,2025-09-21,29.99
T007159,C00982,P001,2024-10-05,29.99
T007160,C00982,P001,2024-11-05,29.99
T007161,C00982,P001,2024-12-05,29.99
T007162,C00982,P001,2025-01-05,29.99
T007163,C00982,P001,2025-02-05,29.99
T007164,C00982,P001,2025-03-05,29.99
T007165,C00982,P001,2025-04-05,29.99
T007166,C00982,P001,2025-05-05,29.99
T007167,C00982,P010,2024-10-30,34.99
T007168,C00982,P010,2024-11-01,34.99
T007169,C00985,P002,2024-04-15,39.99
T007170,C00985,P002,2024-05-15,39.99
T007171,C00985,P002,2024-06-15,39.99
T007172,C00985,P002,2024-07-15,39.99
T007173,C00985,P002,2024-08-15,39.99
T007174,C00985,P002,2024-09-15,39.99
